question,optionA,optionB,optionC,optionD,language,category,language2
"你有一個在EC2執行個體上運行的應用,此應用可以允許用戶透過預先協派的 URL,從私有S3 桶子內下載檔案。在應用生成該URL之前,該應用必須先驗證檔案是否存在S3,此應用應該如何在安全的情況下,使用AWS憑證存取S3桶子。","(A) 應用程序使用AWS賬戶訪問密鑰,從應用程序的原始碼中檢索憑證。","(B) 為應用程序創建一個IAM用戶,其權限允許用list訪問S3儲存貯體,以IAM用戶身份啟動該執行個體,並從EC2執行個體userdata中檢索IAM用戶的憑據。","(C) 為EC2創建一個IAM角色,該角色允許對S3儲存貯體中的物件進行list訪問。 啟動執行個體時,一併配置角色,然後從EC2執行個體中繼資料中檢索角色的憑據。","(D) 為該應用程序創建一個IAM用戶,該用戶具有允許list訪問S3儲存貯體的權限。 應用程序從臨時目錄檢索IAM用戶憑據,該目錄具有僅允許對應用程序用戶進行只讀訪問的權限。",cht,SAA,cht
"一家初創公司正在構建一個應用程序,以跟踪流行視頻遊戲的高分。他們的解決方案架構師必須設計一種解決方案,允許實時處理全球數百萬玩家的分數。架構師應使用哪種AWS服務來將可靠的數據從視頻遊戲提取到數據存儲中?",(A) AWS Data Pipeline,(B) Amazon Kinesis Stream,(C) Amazon DynamoDB Streams,(D) Amazon Elasticsearch Service,cht,SAA,cht
您已將mycorp.com配置為Amazon虛擬私有云的Amazon Route 53 私有託管區域。 eu-east-1虛擬私有云中的Amazon彈性計算雲(EC2)執行個體可以成功解析internal.mycorp.com。現在您要將基礎架構擴展到eu-west-1中的VPC。為什麼eu-west-1中的Amazon EC2執行個體無法解析internal.mycorp.com?,(A) eu-west 1中的VPC未與私有託管區域相關聯,(B) eu-west-1中設置的DHCP選項需要私有託管區域名稱服務器的IP地址,(C) eu-west-1中VPC的enableDnsHostnames 屬性應設置為false,(D) eu-west-1需要Amazon VPC的第二個私有託管區域,cht,SAA,cht
"有一個公司在AWS上運行了網頁應用,其運行的EC2執行個體橫跨了多個可用區域。此應用在營業時間內會產生大量的流量,而在營業時間之後,流量會極小化。請問下列哪種方案可以協助該些EC2執行個體進行用量上的調整?",(A) 跨所有可用區進行手動擴展,(B) 佈建峰值流量,(C) 排程擴展,(D) 在非高峰時段以編程方式終止一個可用區中的所有執行個體,cht,SAA,cht
"解決方案架構師正在設計一個在線購物應用程序,以ELB應用程序負載平衡器分流至VPC內的EC2執行個體上。EC2執行個體在多個可用區中的Auto Scaling組中運行。應用程序層必須讀取數據並將數據寫入客戶管理的數據庫叢集,此數據庫不能被internet所訪問,但是數據庫叢集必須能夠從Internet獲得軟件補丁。哪種VPC設計符合這些要求?",(A) 讓應用程序層和數據庫集群使用的公共子網路,"(B) 應用程序層使用公共子網,數據庫集群使用私有子網","(C) 應用程序層和NAT閘道使用公用子網,數據庫集群使用私有子網","(D) 應用程序層使用公共子網,數據庫集群和NAT閘道使用私有子網",cht,SAA,cht
"有一個由微服務組成的應用程序。需要進行異步通信,並且解決方案必須確保每個消息僅使用一次。應使用哪種服務?",(A) Amazon Kinesis,(B) Amazon SQS標準隊列,(C) Amazon SQS FIFO隊列,(D) AWS STS,cht,SAA,cht
"應用程序正在Application Load Balancer後面的Amazon EC2執行個體上運行。執行個體在多個可用區中的Auto Scaling組中運行。正常情況下,需要四個執行個體來處理可預測的流量負載。解決方案架構師希望確保該應用程序是可容錯的,即便一個可用區失效,仍能正常運作。滿足這些要求的條件下,最省錢的方法是什麼?",(A) 在三個可用區中各部署兩個執行個體,(B) 在兩個可用區中各部署兩個執行個體,(C) 在兩個可用區中各部署四個執行個體,(D) 在三個可用區中各部署一個執行個體,cht,SAA,cht
"一家公司每晚創建30張關鍵業務圖像。該些圖像在每週星期五進行批處理,處理過程需要48小時不間斷地完成。在這種情況下,最具成本效益的Amazon EC2使用方案是什麼?",(A) 排程的預留執行個體,(B) 競價型執行個體,(C) 隨需執行個體,(D) 預留執行個體,cht,SAA,cht
"您正在為公司的應用程序配置Auto Scaling,過程中需要將用戶狀態信息從應用程序中移出。以下哪個AWS服務為共享數據存儲提供持久性和低延遲?",(A) Amazon Simple Storage Service,(B) Amazon DynamoDB,(C) Amazon EC2 執行個體存放區,(D) AWS Elastic Cache Memcached,cht,SAA,cht
"有一個老舊的應用需要透過ISCSI跟本地儲存體進行接觸,現在有一個團隊必須設計一個可信賴的儲存方案去串接AWS的儲存體,下面那一個儲存方案能夠滿足此老舊應用的需求?","(A) AWS Snowball存儲老舊應用程序,直到可以重新構建該應用程序為止。","(B) AWS Storage Gateway用快取模式幫舊版應用程序,將數據寫入Amazon S3。","(C) AWS Storage Gateway用儲存模式幫舊版應用程序,將數據寫入Amazon S3。",(D) 使用File Gateway服務將Amazon S3磁碟區掛載在舊版應用程序服務器上。,cht,SAA,cht
"有一個面向外部網路的多層式網路應用,必須設計成高可用性。目前有一個Classic ELB已經部署在Web層,在Web層裡面的EC2執行個體,四散分派到兩個可用區域上,資料庫端也已經使用RDS的Multi-AZ功能。另外還有一台讓其他沒有分配公有IP的EC2執行個體可以對外上網更新用的NAT 執行個體。上述的架構組件裡,有哪些是存在單點失效的隱憂?",(A) Amazon EC2,(B) NAT instance,(C) ELB Classic Load Balancer,(D) Amazon RDS,cht,SAA,cht
"解決方案架構師正在為一個面向公眾的Web應用程序,設計一個多層式架構。依照安全規定,不能直接從互聯網訪問在應用程序層中運行的Amazon EC2執行個體。應該怎麼做才能做到這一點?","(A) 創建一個具有網絡訪問規則的多VPC互連網格,將通信限制到特定端口,在每個VPC上實作網際網路閘道來進行外部連接。",(B) 將所有執行個體放在具有AWS WAF作為Web前端通信管道的單個AmazonVPC中。 配置用於外部通信的NAT閘道。,(C) 使用VPC互連與本地硬體對應。 通過VPC對等連接將企業流量定向到私有VPC中託管的執行個體,"(D) 在私有子網中部署Web和應用程序執行個體,在公用子網中設置應用程序負載平衡器,安裝網際網路閘道並使用安全組來控制各層之間的通信。",cht,SAA,cht
"公司將在Amazon S3存儲桶中託管一個靜態網站該網站將為全球數百萬用戶提供服務,並且公司希望將數據傳輸成本降至最低。解決方案架構師應採取什麼措施以確保成本最低?","(A) 為網站實作一個AWS Auto Scaling組,以確保其隨著使用而增長。","(B) 使用跨區域複寫,將網站複製到其他區域中的其他S3儲存貯體",(C) 使用S3儲存貯體作為原始服務器創建Amazon CloudFront分佈。,(D) 將網站移至大型運算最佳化的Amazon EC2執行個體。,cht,SAA,cht
"你的系統最近在實踐故障排除時而停機。 你發現是新來的管理員不小心刪掉了幾台作為生產用途的EC2執行個體。
下列哪些方式可以協助預防類似的案例發生?同時確保該管理員仍然能夠新建、啟用、關閉或刪除在開發環境的資源,並能新建或啟用在生產環境內的資源。","(A) 創建一個IAM使用者,在生產環境內啟用EC2防止刪除功能,使此使用者不能終止執行生產環境的個體。","(B) 利用資源標籤標記IAM使用者,可以防止特定用戶終止生產環境EC2資源。","(C) 利用EC2終止保護和多因素身份驗證,這兩者共同要求用戶在終止EC2執行個體之前進行身份驗證。","(D) 創建一個IAM使用者並使用IAM角色,防止用戶終止生產環境EC2執行個體。",cht,SAA,cht
"應用程序在單個AWS區域中運行。業務團隊增加了在第二個區域中運行應用程序的要求,以實現多區域高可用性。解決方案架構師需要使流量能夠分佈到多個區域,以實現高可用性。哪項AWS服務符合要求?",(A) Amazon Route 53,(B) Elastic Load Balancing,(C) Amazon CloudFront,(D) Amazon S3 網站託管,cht,SAA,cht
"解決方案架構師必須為一個需要非常高順序I / O的大數據應用程序選擇存儲類型。如果執行個體停止,則數據必須保留。以下哪種存儲類型將以最低的成本為該應用程序提供最佳的適應性?",(A) 一個Amazon EC2執行個體存放本地SSD磁碟區,(B) 一個Amazon EBS佈建IOPS SSD磁碟區,(C) 一個Amazon EBS輸送量最佳化HDD磁碟區,(D) 一個Amazon EBS一般用途SSD磁碟區,cht,SAA,cht
"一家公司希望通過將圖像託管在以Amazon CloudFront發行版為首的公共Amazon S3存儲桶中來改善延遲。該公司希望將對S3存儲桶的訪問限制為僅包括CloudFront發行版,同時還允許CloudFront繼續正常運行。將存儲桶設為私有以限制訪問的同時保持最小的操作開銷應該怎麼辦?","(A) 創建一個CloudFront原始存取身分,並創建一個允許從CloudFront進行訪問的安全組。","(B) 創建一個CloudFront原始存取身份,並更新儲存貯體政策,讓該原始存取身份可訪問儲存貯體。","(C) 創建儲存貯體政策,將所有對儲存貯體的訪問限制為僅包括CloudFront IP。","(D) 啟用CloudFront的選項限制查看者訪問,並更新儲存貯體政策來允許此分佈。",cht,SAA,cht
"解決方案架構師正在使用AWS Lambda設計解決方案,其中不同用途的環境需要不同的數據庫密碼。架構師應採取什麼措施以安全且可擴展的方式完成此任務?",(A) 為每個獨立的環境創建Lambda函數,(B) 使用Amazon DynamoDB存儲環境變量。,(C) 使用加密的AWS Lambda環境變量。,(D) 實作專用的Lambda函數以分配環境變量,cht,SAA,cht
"一家公司在其200 GB的數據倉庫中有兩種不同類型的報告需求:數據科學家會運行少量並發的即席SQL查詢,每個查詢都需要幾分鐘來做運行。另外一個需求是,公司各處顯示屏都要運行許多快速的SQL查詢,至儀表板上,供狀況確認。哪種設計能以最低的成本滿足這些要求?","(A) 在Amazon Redshift和Amazon DynamoDB之間複製相關數據。 數據科學家使用Redshift,儀表板使用DynamoDB。",(B) 設定Amazon Redshift和Amazon RDS之間的自動複製。 數據科學家使用Redshift。 儀表板使用RDS。,"(C) 使用Amazon Redshift滿足這兩個要求,並在工作負載管理中配置分別的查詢隊列。","(D) 為數據科學家使用Amazon Redshift。 針對Redshift運行自動化的儀表板查詢,並將結果存儲在Amazon ElastiCache中。 用儀表板查詢ElastiCache。",cht,SAA,cht
"解決方案架構師正在AWS上設計一個應用程序,該應用程序將通過VPN連接與本地數據中心串連。該解決方案必須能夠通過VPN記錄網絡流量。哪個服務能夠記錄該些網絡流量?",(A) AWS CloudTrail,(B) 紀錄 Amazon VPC 流程日誌,(C) Amazon S3 儲存貯體日誌,(D) Amazon CloudWatch Logs,cht,SAA,cht
"公司託管一個流行的Web應用程序。該Web應用程序連接到在私有專用VPC子網中運行的數據庫。 Web服務器必須透過SSL進行連線。RDS MySQL數據庫服務器只能從Web服務器訪問。在不影響正在運行的應用程序的情況下,架構師應如何設計滿足要求的解決方案?","(A) 在網頁伺服器上的子網上創建一個網路ACL,並允許HTTPS入站和MySQL出站。將數據庫服務器和網頁伺服器都放在同一子網。","(B) 在網頁伺服器的安全組上打開一個HTTPS端口,並將來源設置為0.0.0.0/0。 打開數據庫安全組上的MySQL端口,並將其附加到MySQL執行個體, 將允許訪問的來源設置為網頁伺服器安全組。","(C) 在網頁伺服器的子網中創建網路ACL,允許HTTPS入站,並將來源指定為0.0.0.0/0。 在數據庫子網上創建網路ACL,允許網頁伺服器入站MySQL端口,並拒絕所有出站流量。","(D) 打開網頁伺服器安全組上的MySQL端口,並將來源設置為0.0.0.0/0。 打開數據庫安全組上的HTTPS端口,並將其附加到MySQL執行個體。 將來源設置為網頁伺服器安全組。",cht,SAA,cht
"解決方案架構師正在設計一種數據庫解決方案,該解決方案必須支持高速率的隨機磁盤讀寫,並且必須提供一致穩定的性能,以及長期保存。哪種存儲解決方案最能滿足這些要求?",(A) Amazon EBS佈建IOPS磁碟區,(B) Amazon EBS一般用途磁碟區,(C) Amazon EBS磁帶磁碟區,(D) Amazon EC2執行個體存放區,cht,SAA,cht
"公司需要將服務部署到以前未使用過的AWS區域。該公司目前已為Amazon EC2執行個體配置了AWS Identity and Access Management(IAM)角色,該角色允許該執行個體訪問Amazon DynamoDB。該公司希望他們在新區域中的EC2執行個體具有相同的特權。該公司應該如何做到這一點?",(A) 在新區域內創建新的IAM角色和相關政策,(B) 將現有IAM角色分配給新區域中的Amazon EC2執行個體,"(C) 將IAM角色和相關政策複製到新區域,並將其附加到執行個體","(D) 創建執行個體的Amazon Machine Image(AMI),然後使用AMI Copy功能將其複製到所需區域",cht,SAA,cht
"一個組織正在本地運行一個在線媒體站點。一名員工發布了包含視頻和圖片的產品評論。評論迅速傳播,組織需要處理由此帶來的網站流量激增。採取什麼行動可以立即解決?","(A) 重新設計網站來使用Amazon API Gateway,並使用AWS Lambda交付內容。","(B) 使用Amazon EC2添加服務器執行個體,並使用具有故障轉移路由政策的Amazon Route 53。","(C) 使用新聞網站為來源,由Amazon CloudFront分發,代為提供圖像和視頻。",(D) 使用Amazon ElasticCache for Redis來緩存和減少從原始站點的加載請求,cht,SAA,cht
