question,optionA,optionB,optionC,optionD,language,category,language2
An instance is launched into a VPC subnet with the network ACL configured to allow all inbound traffic and deny all outbound traffic. The instance's security group is configured to allow SSH from any IP address and deny all outbound traffic. What changes need to be made to allow SSH access to the instance?,(A) The outbound security group needs to be modified to allow outbound traffic.,(B) The outbound network ACL needs to be modified to allow outbound traffic.,"(C) Nothing, it can be accessed from any IP address using SSH.",(D) Both the outbound security group and outbound network ACL need to be modified to allow outbound traffic.,eng,SAA,eng
A company has a website running on Amazon EC2. The application DNS name points to an Elastic IP address associated with the EC2 instance In the event of an attack on the website coming horn a specific IP address the company wants a way to block the offending IP address. Which tool or service should a Solutions Architect recommend to block the IP address?,(A) Security groups,(B) Network ACL,(C) AWS WAF,(D) AWS Shield,eng,SAA,eng
Which of the following approaches provides the lowest cost for Amazon elastic block store snapshots while giving you the ability to fully restore data?,(A) Maintain two snapshots: the original snapshot and the latest incremental snapshot.,(B) Maintain a volume snapshot; subsequent snapshots will overwrite one another.,(C) Maintain a single snapshot; the latest snapshot is both incremental and complete.,(D) Maintain the most current snapshot; archive the original and increment to Amazon Glacier.,eng,SAA,eng
A Company requires scalable shared storage to be accessed from hundreds of Linux-based Amazon EC2 instances in a single region. Which option provides the greatest levels of availability and performance?,(A) Mount an Amazon S3 bucket as a volume by using third-party tools like s3fs,"(B) Implement a file gateway in the same region, and present it to the EC2 instances",(C) Use Amazon EFS and mount it from different Availability Zones,"(D) Design an LVM-based NFS server, and add more Provisioned IOPS volumes to it when more space is needed",eng,SAA,eng
A company has an Amazon RDS-managed online transaction processing system that has very heavy read and write. The Solutions Architect notices throughput issues with the system. How can the responsiveness of the primary database be improved?,(A) Use asynchronous replication for standby to maximize throughput during peak demand.,(B) Offload SELECT queries that can tolerate stale data to READ replica.,(C) Offload SELECT and UPDATE queries to READ replica.,(D) Offload SELECT query that needs the most current data to READ replica.,eng,SAA,eng
"A Solutions Architect was tasked with reviewing several templates that build VPCs and ensuring that they meet specific security requirements. After reviewing the templates, the Architect realizes that all of the templates are missing important security best practices.What should the Architect do to implement security best practices in an efficient manner?",(A) Attach an Elastic IP address to each Amazon EC2 instance and add a route from the private subnet to the public subnet.,(B) Launch a NAT gateway in the public subnet and add a route to it from the private subnet.,(C) Launch Amazon EC2 instances in the public subnet and change the security group to allow outbound traffic on port 80.,(D) Launch a NAT gateway in the private subnet and deploy a NAT instance in the private subnet.,eng,SAA,eng
"An application runs on Amazon EC2 instances in multiple Availability Zones (AZs) behind an Application Load Balancer. The load balancer is in public subnets; the EC2 instances are in private subnets and must not be accessible from the internet. The EC2 instances must call external services on the internet If one AZ becomes unavailable, the remaining EC2 instances must still be able to call the external services How should these requirements be met?",(A) Create a NAT gateway attached to the VP(C) Add a route to the gateway to each private subnet route table,(B) Configure an internet gateway. Add a to the gateway to each private subnet route table.,(C) Create a NAT instance in the private subnet of each AZ. Update the route tables for each private subnet to direct internet-bound traffic to the NAT instance.,(D) Create a NAT gateway in each AZ. Update the route tables for each private subnet to direct internet-bound traffic to the NAT gateway.,eng,SAA,eng
A company's Amazon RDS MySQL DB instance may be rebooted tor maintenance and to apply patches. This database is critical and potential user disruption must be minimized What should the Solutions Architect do in this scenario?,(A) Set up an RDS MySQL cluster,(B) Create an RDS MySQL Read Replica,(C) Set RDS MySQL to Multi-AZ,(D) Create an Amazon EC2 instance MySQL cluster,eng,SAA,eng
"A Solutions Architect is designing a VP(C) Instances in a private subnet must be able to establish IPv6 traffic to the Internet. The design must scale automatically and not incur any additional cost.
This can be accomplished with:",(A) an egress-only internet gateway,(B) a NAT gateway,(C) a custom NAT instance,(D) a VPC endpoint,eng,SAA,eng
What Is the MOST cost-efficient way to host a scalable website with only static content?,(A) An Auto Scaling group,(B) An Amazon EC2 instance,(C) An Amazon S3 bucket,(D) An Elastic Beanstalk stack,eng,SAA,eng
A Solutions Architect is architecting a workload that requires a performant object-based storage system that must be shared with multiple Amazon EC2 instances. Which AWS service meets this requirement?,(A) Amazon ElastiCache,(B) Amazon S3,(C) Amazon EBS,(D) Amazon EFS,eng,SAA,eng
